"","input_number","input","target_number","target","name","description","namespace"
"296",295,"AT5G15830","295.1","AT5G15830","bZIP3","basic leucine-zipper 3 [Source:NCBI gene (formerly Entrezgene);Acc:831440]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"297",296,"AT5G47850","296.1","AT5G47850","CCR4","CRINKLY4 related 4 [Source:NCBI gene (formerly Entrezgene);Acc:834836]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"298",297,"AT5G23810","297.1","AT5G23810","AAP7","amino acid permease 7 [Source:NCBI gene (formerly Entrezgene);Acc:832446]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"299",298,"AT5G19200","298.1","AT5G19200","TSC10B","NAD(P)-binding Rossmann-fold superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:832040]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"300",299,"AT5G66800","299.1","AT5G66800","AT5G66800","membrane-associated kinase regulator-like protein [Source:NCBI gene (formerly Entrezgene);Acc:836813]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"301",300,"AT5G05860","300.1","AT5G05860","UGT76C2","UDP-glucosyl transferase 76C2 [Source:NCBI gene (formerly Entrezgene);Acc:830471]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"302",301,"AT5G47960","301.1","AT5G47960","RABA4C","RAB GTPase homolog A4C [Source:NCBI gene (formerly Entrezgene);Acc:834847]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"303",302,"AT5G48250","302.1","AT5G48250","BBX8","B-box type zinc finger protein with CCT domain-containing protein [Source:NCBI gene (formerly Entrezgene);Acc:834878]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"304",303,"AT5G39020","303.1","AT5G39020","AT5G39020","Malectin/receptor-like protein kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:833894]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"305",304,"AT5G05190","304.1","AT5G05190","AT5G05190","None","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"306",305,"AT5G04870","305.1","AT5G04870","CPK1","calcium dependent protein kinase 1 [Source:NCBI gene (formerly Entrezgene);Acc:830366]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"307",306,"AT5G11140","306.1","AT5G11140","AT5G11140","phospholipase-like protein (PEARLI 4) family protein [Source:NCBI gene (formerly Entrezgene);Acc:830982]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"308",307,"AT5G04820","307.1","AT5G04820","OFP13","ovate family protein 13 [Source:NCBI gene (formerly Entrezgene);Acc:830361]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"309",308,"AT5G28630","308.1","AT5G28630","AT5G28630","glycine-rich protein [Source:NCBI gene (formerly Entrezgene);Acc:832966]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"310",309,"AT5G05850","309.1","AT5G05850","PIRL1","plant intracellular ras group-related LRR 1 [Source:NCBI gene (formerly Entrezgene);Acc:830470]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"311",310,"AT5G59450","310.1","AT5G59450","AT5G59450","GRAS family transcription factor [Source:NCBI gene (formerly Entrezgene);Acc:836064]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"312",311,"AT5G66070","311.1","AT5G66070","AT5G66070","RING/U-box superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:836739]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"313",312,"AT5G56980","312.1","AT5G56980","AT5G56980","cotton fiber protein [Source:NCBI gene (formerly Entrezgene);Acc:835800]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"314",313,"AT5G48380","313.1","AT5G48380","BIR1","BAK1-interacting receptor-like kinase 1 [Source:NCBI gene (formerly Entrezgene);Acc:834892]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"315",314,"AT5G54860","314.1","AT5G54860","AT5G54860","Major facilitator superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:835577]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"316",315,"AT5G22530","315.1","AT5G22530","AT5G22530","None","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"317",316,"AT5G36930","316.1","AT5G36930","AT5G36930","Disease resistance protein (TIR-NBS-LRR class) family [Source:NCBI gene (formerly Entrezgene);Acc:833662]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"318",317,"AT5G16560","317.1","AT5G16560","KAN","Homeodomain-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:831518]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"319",318,"AT5G52050","318.1","AT5G52050","AT5G52050","MATE efflux family protein [Source:NCBI gene (formerly Entrezgene);Acc:835280]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"320",319,"AT5G17350","319.1","AT5G17350","AT5G17350","None","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"321",320,"AT5G24110","320.1","AT5G24110","WRKY30","WRKY DNA-binding protein 30 [Source:NCBI gene (formerly Entrezgene);Acc:832476]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"322",321,"AT5G66650","321.1","AT5G66650","AT5G66650","calcium uniporter (DUF607) [Source:NCBI gene (formerly Entrezgene);Acc:836797]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"323",322,"AT5G62720","322.1","AT5G62720","AT5G62720","Integral membrane HPP family protein [Source:NCBI gene (formerly Entrezgene);Acc:836393]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"324",323,"AT5G50800","323.1","AT5G50800","SWEET13","Nodulin MtN3 family protein [Source:NCBI gene (formerly Entrezgene);Acc:835152]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"325",324,"AT5G41740","324.1","AT5G41740","AT5G41740","Disease resistance protein (TIR-NBS-LRR class) family [Source:NCBI gene (formerly Entrezgene);Acc:834177]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"326",325,"AT5G49520","325.1","AT5G49520","WRKY48","WRKY DNA-binding protein 48 [Source:NCBI gene (formerly Entrezgene);Acc:835012]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"327",326,"AT5G52630","326.1","AT5G52630","MEF1","mitochondrial RNAediting factor 1 [Source:NCBI gene (formerly Entrezgene);Acc:835340]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"328",327,"AT5G61210","327.1","AT5G61210","SNAP33","soluble N-ethylmaleimide-sensitive factor adaptor protein 33 [Source:NCBI gene (formerly Entrezgene);Acc:836242]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"329",328,"AT5G03210","328.1","AT5G03210","DIP2","E3 ubiquitin-protein ligase [Source:NCBI gene (formerly Entrezgene);Acc:831903]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"330",329,"AT5G40020","329.1","AT5G40020","AT5G40020","Pathosis-related thaumatin superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:833999]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"331",330,"AT5G22545","330.1","AT5G22545","AT5G22545","None","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"332",331,"AT5G43620","331.1","AT5G43620","AT5G43620","Pre-mRNA cleavage complex II [Source:NCBI gene (formerly Entrezgene);Acc:834382]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"333",332,"AT5G66210","332.1","AT5G66210","CPK28","calcium-dependent protein kinase 28 [Source:NCBI gene (formerly Entrezgene);Acc:836753]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"334",333,"AT5G22390","333.1","AT5G22390","AT5G22390","FANTASTIC four-like protein (DUF3049) [Source:NCBI gene (formerly Entrezgene);Acc:832300]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"335",334,"AT5G22250","334.1","AT5G22250","CAF1b","Polynucleotidyl transferase, ribonuclease H-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:832285]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"336",335,"AT5G06320","335.1","AT5G06320","NHL3","NDR1/HIN1-like 3 [Source:NCBI gene (formerly Entrezgene);Acc:830520]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"337",336,"AT5G19100","336.1","AT5G19100","AT5G19100","Eukaryotic aspartyl protease family protein [Source:NCBI gene (formerly Entrezgene);Acc:832030]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"338",337,"AT5G65920","337.1","AT5G65920","AT5G65920","ARM repeat superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:836721]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"339",338,"AT5G01720","338.1","AT5G01720","AT5G01720","RNI-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:831688]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"340",339,"AT5G01820","339.1","AT5G01820","SR1","serine/threonine protein kinase 1 [Source:NCBI gene (formerly Entrezgene);Acc:831765]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"341",340,"AT5G46520","340.1","AT5G46520","AT5G46520","Disease resistance protein (TIR-NBS-LRR class) family [Source:NCBI gene (formerly Entrezgene);Acc:834695]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"342",341,"AT5G01950","341.1","AT5G01950","AT5G01950","Leucine-rich repeat protein kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:830683]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"343",342,"AT5G27420","342.1","AT5G27420","CNI1","carbon/nitrogen insensitive 1 [Source:NCBI gene (formerly Entrezgene);Acc:832801]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"344",343,"AT5G24590","343.1","AT5G24590","TIP","TCV-interacting protein [Source:NCBI gene (formerly Entrezgene);Acc:832530]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"345",344,"AT5G04550","344.1","AT5G04550","AT5G04550","type-1 restriction enzyme mjaxp r protein (DUF668) [Source:NCBI gene (formerly Entrezgene);Acc:830334]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"346",345,"AT5G67390","345.1","AT5G67390","AT5G67390","glycosyltransferase-like protein [Source:NCBI gene (formerly Entrezgene);Acc:836875]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"347",346,"AT5G54710","346.1","AT5G54710","AT5G54710","Ankyrin repeat family protein [Source:NCBI gene (formerly Entrezgene);Acc:835560]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"348",347,"AT5G46710","347.1","AT5G46710","AT5G46710","PLATZ transcription factor family protein [Source:NCBI gene (formerly Entrezgene);Acc:834714]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"349",348,"AT5G20480","348.1","AT5G20480","EFR","EF-TU receptor [Source:NCBI gene (formerly Entrezgene);Acc:832170]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"350",349,"AT5G49760","349.1","AT5G49760","AT5G49760","Leucine-rich repeat protein kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:835039]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"351",350,"AT5G57220","350.1","AT5G57220","CYP81F2","cytochrome P450, family 81, subfamily F, polypeptide 2 [Source:NCBI gene (formerly Entrezgene);Acc:835828]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"352",351,"AT5G66900","351.1","AT5G66900","AT5G66900","Disease resistance protein (CC-NBS-LRR class) family [Source:NCBI gene (formerly Entrezgene);Acc:836824]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"353",352,"AT5G59050","352.1","AT5G59050","AT5G59050","G patch domain protein [Source:NCBI gene (formerly Entrezgene);Acc:836022]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"354",353,"AT5G02760","353.1","AT5G02760","AT5G02760","Protein phosphatase 2C family protein [Source:NCBI gene (formerly Entrezgene);Acc:831234]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"355",354,"AT5G03380","354.1","AT5G03380","AT5G03380","Heavy metal transport/detoxification superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:831854]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"356",355,"AT5G45750","355.1","AT5G45750","RABA1c","RAB GTPase homolog A1C [Source:NCBI gene (formerly Entrezgene);Acc:834614]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"357",356,"AT5G47070","356.1","AT5G47070","AT5G47070","Protein kinase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:834753]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"358",357,"AT5G20110","357.1","AT5G20110","AT5G20110","Dynein light chain type 1 family protein [Source:NCBI gene (formerly Entrezgene);Acc:832133]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"359",358,"AT5G19230","358.1","AT5G19230","AT5G19230","Glycoprotein membrane GPI-anchored [Source:NCBI gene (formerly Entrezgene);Acc:832043]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"360",359,"AT5G25190","359.1","AT5G25190","ESE3","Integrase-type DNA-binding superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:832590]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"361",360,"AT5G62280","360.1","AT5G62280","AT5G62280","DUF1442 family protein (DUF1442) [Source:NCBI gene (formerly Entrezgene);Acc:836349]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"362",361,"AT5G63130","361.1","AT5G63130","AT5G63130","Octicosapeptide/Phox/Bem1p family protein [Source:NCBI gene (formerly Entrezgene);Acc:836433]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"363",362,"AT5G04720","362.1","AT5G04720","ADR1-L2","ADR1-like 2 [Source:NCBI gene (formerly Entrezgene);Acc:830350]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"364",363,"AT5G14700","363.1","AT5G14700","AT5G14700","NAD(P)-binding Rossmann-fold superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:831322]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"365",364,"AT5G65300","364.1","AT5G65300","AT5G65300","None","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"366",365,"AT5G48657","365.1","AT5G48657","AT5G48657","defense protein-like protein [Source:NCBI gene (formerly Entrezgene);Acc:2746202]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"367",366,"AT5G37770","366.1","AT5G37770","TCH2","EF hand calcium-binding protein family [Source:NCBI gene (formerly Entrezgene);Acc:833755]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"368",367,"AT5G47230","367.1","AT5G47230","ERF5","ethylene responsive element binding factor 5 [Source:NCBI gene (formerly Entrezgene);Acc:834770]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"369",368,"AT5G55900","368.1","AT5G55900","AT5G55900","Sucrase/ferredoxin-like family protein [Source:NCBI gene (formerly Entrezgene);Acc:835688]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"370",369,"AT5G25280","369.1","AT5G25280","AT5G25280","serine-rich protein-like protein [Source:NCBI gene (formerly Entrezgene);Acc:832600]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"371",370,"AT5G19240","370.1","AT5G19240","AT5G19240","Glycoprotein membrane GPI-anchored [Source:NCBI gene (formerly Entrezgene);Acc:832044]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"372",371,"AT5G59870","371.1","AT5G59870","HTA6","histone H2A 6 [Source:NCBI gene (formerly Entrezgene);Acc:836109]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"373",372,"AT5G41550","372.1","AT5G41550","AT5G41550","Disease resistance protein (TIR-NBS-LRR class) family [Source:NCBI gene (formerly Entrezgene);Acc:834157]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"374",373,"AT5G04340","373.1","AT5G04340","ZAT6","6 [Source:NCBI gene (formerly Entrezgene);Acc:830313]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"375",374,"AT5G11250","374.1","AT5G11250","AT5G11250","Disease resistance protein (TIR-NBS-LRR class) [Source:NCBI gene (formerly Entrezgene);Acc:830995]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"376",375,"AT5G20190","375.1","AT5G20190","AT5G20190","Tetratricopeptide repeat (TPR)-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:832142]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"377",376,"AT5G16200","376.1","AT5G16200","AT5G16200","50S ribosomal protein-like protein [Source:NCBI gene (formerly Entrezgene);Acc:831478]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"378",377,"AT5G62865","377.1","AT5G62865","AT5G62865","None","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"379",378,"AT5G13190","378.1","AT5G13190","GILP","GSH-induced LITAF domain protein [Source:NCBI gene (formerly Entrezgene);Acc:831158]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"380",379,"AT5G38990","379.1","AT5G38990","AT5G38990","Malectin/receptor-like protein kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:833891]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"381",380,"AT5G18400","380.1","AT5G18400","AT5G18400","Cytokine-induced anti-apoptosis inhibitor 1, Fe-S biosi [Source:NCBI gene (formerly Entrezgene);Acc:831958]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"382",381,"AT5G41750","381.1","AT5G41750","AT5G41750","Disease resistance protein (TIR-NBS-LRR class) family [Source:NCBI gene (formerly Entrezgene);Acc:834178]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"383",382,"AT5G41100","382.1","AT5G41100","AT5G41100","hydroxyproline-rich glycoprotein family protein [Source:NCBI gene (formerly Entrezgene);Acc:834112]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"384",383,"AT5G03390","383.1","AT5G03390","AT5G03390","None","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"385",384,"AT5G58430","384.1","AT5G58430","EXO70B1","exocyst subunit exo70 family protein B1 [Source:NCBI gene (formerly Entrezgene);Acc:835956]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"386",385,"AT5G19250","385.1","AT5G19250","AT5G19250","Glycoprotein membrane GPI-anchored [Source:NCBI gene (formerly Entrezgene);Acc:832045]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"387",386,"AT5G47910","386.1","AT5G47910","RBOHD","respiratory burst oxidase homologue D [Source:NCBI gene (formerly Entrezgene);Acc:834842]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"388",387,"AT5G53130","387.1","AT5G53130","CNGC1","cyclic nucleotide gated channel 1 [Source:NCBI gene (formerly Entrezgene);Acc:835393]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
