"source","term_id","term_name","term_size","query_size","intersection_size","p_value","precision","recall","intersection"
"GO:BP","GO:0009733","response to auxin",448,618,23,0.0323375786926052,0.0372168284789644,0.0513392857142857,"AT1G18740,AT1G59870,AT1G56010,AT5G54490,AT5G37770,AT5G47230,AT3G50060,AT3G48360,AT3G12830,AT3G46110,AT2G42620,AT2G23810,AT4G38860,AT4G11280,AT4G38850,AT4G34410,AT4G12410,AT4G16890,AT4G37610,AT4G30430,AT4G27280,AT4G34770,AT4G34810"
"GO:BP","GO:0015748","organophosphate ester transport",73,618,7,0.0323527961567344,0.0113268608414239,0.0958904109589041,"AT1G13210,AT1G72700,AT5G04930,AT3G25610,AT3G12740,AT2G13650,AT4G39670"
"GO:BP","GO:1902065","response to L-glutamate",4,618,2,0.032833817786929,0.00323624595469256,0.5,"AT3G45640,AT4G08500"
"GO:BP","GO:0140029","exocytic process",4,618,2,0.032833817786929,0.00323624595469256,0.5,"AT1G18740,AT4G02350"
"GO:BP","GO:0002679","respiratory burst involved in defense response",4,618,2,0.032833817786929,0.00323624595469256,0.5,"AT3G52450,AT2G35930"
"GO:BP","GO:0002221","pattern recognition receptor signaling pathway",25,618,4,0.0351827460867592,0.00647249190938511,0.16,"AT1G59870,AT5G66850,AT3G09830,AT2G39660"
"GO:BP","GO:1900150","regulation of defense response to fungus",40,618,5,0.0361523641945521,0.00809061488673139,0.125,"AT1G07000,AT5G66850,AT5G05190,AT3G28450,AT4G01090"
"GO:BP","GO:0007167","enzyme-linked receptor protein signaling pathway",13,618,3,0.0362884023677377,0.00485436893203883,0.230769230769231,"AT5G49760,AT2G13790,AT2G13800"
"GO:BP","GO:0007178","cell surface receptor protein serine/threonine kinase signaling pathway",13,618,3,0.0362884023677377,0.00485436893203883,0.230769230769231,"AT5G49760,AT2G13790,AT2G13800"
"GO:BP","GO:0009867","jasmonic acid mediated signaling pathway",117,618,9,0.041286033229102,0.0145631067961165,0.0769230769230769,"AT1G17380,AT1G28480,AT1G19180,AT1G65390,AT5G45110,AT3G15210,AT2G46400,AT4G31550,AT4G23810"
"GO:BP","GO:0120254","olefinic compound metabolic process",77,618,7,0.0416335467321351,0.0113268608414239,0.0909090909090909,"AT1G20780,AT5G62470,AT5G45340,AT3G53260,AT2G29090,AT4G11280,AT4G08040"
"GO:BP","GO:1901264","carbohydrate derivative transport",78,618,7,0.0444568859362833,0.0113268608414239,0.0897435897435897,"AT1G57990,AT1G19770,AT3G47960,AT2G13650,AT4G18197,AT4G18205,AT4G18195"
"GO:BP","GO:0007623","circadian rhythm",142,618,10,0.048627353245335,0.0161812297734628,0.0704225352112676,"AT1G19330,AT1G68050,AT3G06500,AT3G48360,AT3G48100,AT3G46640,AT2G17840,AT2G46790,AT2G21660,AT4G34680"
"GO:CC","GO:0071944","cell periphery",2917,594,158,6.13294664469867e-13,0.265993265993266,0.0541652382584847,"AT1G56140,AT1G18740,AT1G20823,AT1G16030,AT1G61360,AT1G03230,AT1G09970,AT1G74360,AT1G65490,AT1G14870,AT1G57990,AT1G59870,AT1G69840,AT1G68690,AT1G16110,AT1G33590,AT1G24140,AT1G19180,AT1G73080,AT1G26730,AT1G20780,AT1G61560,AT1G11310,AT1G14370,AT1G07000,AT1G67265,AT1G69530,AT1G14280,AT1G19770,AT1G30730,AT1G79680,AT1G09070,AT1G35350,AT1G53440,AT1G17750,AT1G72470,AT1G16130,AT1G08340,AT5G08760,AT5G36925,AT5G52900,AT5G18470,AT5G52340,AT5G57550,AT5G27765,AT5G64870,AT5G66850,AT5G04930,AT5G59520,AT5G23810,AT5G47960,AT5G05190,AT5G66070,AT5G48380,AT5G52050,AT5G50800,AT5G61210,AT5G66210,AT5G06320,AT5G54710,AT5G20480,AT5G49760,AT5G02760,AT5G03380,AT5G45750,AT5G47070,AT5G19230,AT5G48657,AT5G19240,AT5G13190,AT5G58430,AT5G19250,AT5G47910,AT5G53130,AT5G64260,AT5G23660,AT3G09520,AT3G28850,AT3G26980,AT3G25610,AT3G61640,AT3G57740,AT3G57330,AT3G09830,AT3G49530,AT3G50950,AT3G11650,AT3G44990,AT3G25780,AT3G47960,AT3G53810,AT3G47570,AT3G08760,AT3G07195,AT3G20410,AT3G11820,AT3G45640,AT3G28450,AT3G46320,AT3G08670,AT3G05370,AT3G05200,AT3G07040,AT3G20600,AT3G46110,AT3G16860,AT3G16030,AT3G52400,AT3G08710,AT3G57530,AT2G46440,AT2G33580,AT2G03240,AT2G25735,AT2G32200,AT2G13790,AT2G13800,AT2G19130,AT2G21120,AT2G31880,AT2G29100,AT2G02860,AT2G41890,AT2G23810,AT2G17840,AT2G17705,AT2G39660,AT2G24610,AT2G29110,AT2G05940,AT2G27080,AT2G33060,AT4G34150,AT4G38530,AT4G01010,AT4G28400,AT4G38860,AT4G08500,AT4G28490,AT4G19960,AT4G13395,AT4G38850,AT4G35310,AT4G39890,AT4G20830,AT4G11850,AT4G22710,AT4G30210,AT4G23250,AT4G23220,AT4G02410,AT4G02420,AT4G21390,AT4G02350,AT4G22690,AT4G12720,AT4G17615,AT4G29050"
"GO:CC","GO:0005886","plasma membrane",2524,594,143,6.13294664469867e-13,0.240740740740741,0.0566561014263074,"AT1G56140,AT1G18740,AT1G20823,AT1G61360,AT1G03230,AT1G09970,AT1G74360,AT1G65490,AT1G14870,AT1G57990,AT1G59870,AT1G69840,AT1G68690,AT1G24140,AT1G19180,AT1G73080,AT1G26730,AT1G20780,AT1G61560,AT1G11310,AT1G14370,AT1G07000,AT1G67265,AT1G14280,AT1G19770,AT1G79680,AT1G09070,AT1G35350,AT1G53440,AT1G17750,AT1G08340,AT5G08760,AT5G36925,AT5G52900,AT5G27765,AT5G64870,AT5G66850,AT5G04930,AT5G59520,AT5G23810,AT5G47960,AT5G05190,AT5G66070,AT5G48380,AT5G52050,AT5G50800,AT5G61210,AT5G66210,AT5G06320,AT5G54710,AT5G20480,AT5G49760,AT5G02760,AT5G03380,AT5G45750,AT5G47070,AT5G19230,AT5G48657,AT5G19240,AT5G13190,AT5G58430,AT5G19250,AT5G47910,AT5G53130,AT5G23660,AT3G28850,AT3G26980,AT3G25610,AT3G61640,AT3G57740,AT3G57330,AT3G09830,AT3G49530,AT3G50950,AT3G11650,AT3G44990,AT3G25780,AT3G47960,AT3G53810,AT3G47570,AT3G08760,AT3G07195,AT3G20410,AT3G11820,AT3G28450,AT3G46320,AT3G05370,AT3G05200,AT3G07040,AT3G20600,AT3G46110,AT3G16860,AT3G16030,AT3G52400,AT3G08710,AT3G57530,AT2G46440,AT2G33580,AT2G03240,AT2G25735,AT2G32200,AT2G13790,AT2G13800,AT2G19130,AT2G21120,AT2G31880,AT2G29100,AT2G02860,AT2G41890,AT2G23810,AT2G17840,AT2G17705,AT2G39660,AT2G24610,AT2G29110,AT2G05940,AT2G27080,AT2G33060,AT4G34150,AT4G38530,AT4G01010,AT4G28400,AT4G38860,AT4G08500,AT4G28490,AT4G19960,AT4G13395,AT4G38850,AT4G35310,AT4G39890,AT4G20830,AT4G11850,AT4G22710,AT4G30210,AT4G23250,AT4G23220,AT4G02410,AT4G02420,AT4G21390,AT4G02350,AT4G12720,AT4G17615,AT4G29050"
"GO:CC","GO:0016020","membrane",8170,594,301,3.26179089321698e-05,0.506734006734007,0.0368421052631579,"AT1G56540,AT1G25400,AT1G02380,AT1G50740,AT1G27200,AT1G16090,AT1G03730,AT1G67880,AT1G56140,AT1G67060,AT1G18740,AT1G20823,AT1G10560,AT1G61360,AT1G13210,AT1G03230,AT1G09970,AT1G74360,AT1G63750,AT1G65490,AT1G14870,AT1G57990,AT1G59870,AT1G07180,AT1G69840,AT1G68690,AT1G19380,AT1G16110,AT1G08930,AT1G24140,AT1G42990,AT1G19180,AT1G24150,AT1G73080,AT1G74450,AT1G26730,AT1G61890,AT1G10340,AT1G09930,AT1G20780,AT1G61560,AT1G11310,AT1G14370,AT1G07000,AT1G22600,AT1G27770,AT1G03370,AT1G67265,AT1G69530,AT1G14480,AT1G14280,AT1G19770,AT1G20510,AT1G59590,AT1G79680,AT1G09070,AT1G72700,AT1G02390,AT1G10280,AT1G05630,AT1G05020,AT1G17665,AT1G53430,AT1G35350,AT1G75020,AT1G53440,AT1G17750,AT1G31130,AT1G16130,AT1G08340,AT1G74440,AT1G64065,AT5G08760,AT5G26030,AT5G26920,AT5G36925,AT5G52900,AT5G41180,AT5G11650,AT5G43070,AT5G27765,AT5G64870,AT5G35735,AT5G39670,AT5G66850,AT5G45340,AT5G25930,AT5G46080,AT5G04930,AT5G59520,AT5G47850,AT5G23810,AT5G19200,AT5G47960,AT5G39020,AT5G05190,AT5G04870,AT5G66070,AT5G56980,AT5G48380,AT5G54860,AT5G36930,AT5G52050,AT5G66650,AT5G62720,AT5G50800,AT5G61210,AT5G66210,AT5G06320,AT5G01950,AT5G27420,AT5G24590,AT5G54710,AT5G20480,AT5G49760,AT5G57220,AT5G02760,AT5G03380,AT5G45750,AT5G47070,AT5G19230,AT5G48657,AT5G19240,AT5G13190,AT5G38990,AT5G58430,AT5G19250,AT5G47910,AT5G53130,AT5G44050,AT5G66675,AT5G48660,AT5G22540,AT5G46295,AT5G46490,AT5G40480,AT5G01100,AT5G23660,AT3G61190,AT3G11430,AT3G28850,AT3G26980,AT3G25610,AT3G53280,AT3G05130,AT3G28580,AT3G48320,AT3G50760,AT3G04220,AT3G61640,AT3G16200,AT3G57740,AT3G57330,AT3G55950,AT3G54020,AT3G15760,AT3G09830,AT3G49530,AT3G50950,AT3G11650,AT3G17700,AT3G44990,AT3G25780,AT3G55880,AT3G16720,AT3G47960,AT3G12740,AT3G04210,AT3G53810,AT3G47570,AT3G08760,AT3G07195,AT3G20410,AT3G11820,AT3G44970,AT3G28450,AT3G46320,AT3G05370,AT3G51970,AT3G58490,AT3G05200,AT3G07040,AT3G21070,AT3G20600,AT3G46110,AT3G50930,AT3G28340,AT3G16860,AT3G16030,AT3G52400,AT3G08710,AT3G57530,AT3G59310,AT3G57020,AT2G46620,AT2G46440,AT2G33580,AT2G03240,AT2G25735,AT2G32200,AT2G37940,AT2G35658,AT2G22890,AT2G13790,AT2G13800,AT2G04495,AT2G19130,AT2G41640,AT2G21120,AT2G01180,AT2G31990,AT2G26560,AT2G31880,AT2G24600,AT2G44490,AT2G18680,AT2G29100,AT2G02860,AT2G15390,AT2G27310,AT2G30040,AT2G41890,AT2G23810,AT2G20562,AT2G17840,AT2G17705,AT2G39660,AT2G43290,AT2G19450,AT2G25295,AT2G20142,AT2G25290,AT2G24610,AT2G29110,AT2G35710,AT2G13650,AT2G05940,AT2G23200,AT2G27080,AT2G40095,AT2G22500,AT2G29090,AT2G46500,AT2G33060,AT4G34150,AT4G35480,AT4G18197,AT4G38530,AT4G01010,AT4G25030,AT4G28400,AT4G18205,AT4G11000,AT4G17250,AT4G38860,AT4G23180,AT4G08500,AT4G00970,AT4G28490,AT4G12300,AT4G23190,AT4G36140,AT4G19960,AT4G13395,AT4G22370,AT4G38850,AT4G35310,AT4G24250,AT4G39890,AT4G26670,AT4G20830,AT4G11850,AT4G28085,AT4G01950,AT4G22710,AT4G01230,AT4G30210,AT4G23250,AT4G23220,AT4G02410,AT4G24110,AT4G18700,AT4G25940,AT4G02420,AT4G40070,AT4G21390,AT4G30430,AT4G02350,AT4G07960,AT4G37640,AT4G04570,AT4G24570,AT4G18540,AT4G23270,AT4G11470,AT4G18195,AT4G12720,AT4G17615,AT4G29050,AT4G21740,AT4G11300"
"GO:CC","GO:0000145","exocyst",36,594,7,0.00378693069385965,0.0117845117845118,0.194444444444444,"AT1G18740,AT1G07000,AT1G72470,AT5G52340,AT5G58430,AT3G09520,AT4G02350"
"GO:MF","GO:0043531","ADP binding",171,662,40,2.50512989210517e-22,0.0604229607250755,0.233918128654971,"AT1G56540,AT1G63740,AT1G31540,AT1G72940,AT1G63750,AT1G59620,AT1G56510,AT1G56520,AT1G27180,AT1G63860,AT1G72950,AT1G66090,AT1G72900,AT1G72910,AT5G58120,AT5G46510,AT5G22690,AT5G18360,AT5G46470,AT5G36930,AT5G41740,AT5G46520,AT5G66900,AT5G04720,AT5G41550,AT5G11250,AT5G41750,AT5G46490,AT3G14470,AT3G04220,AT3G50950,AT3G04210,AT3G44630,AT3G44400,AT3G07040,AT4G19520,AT4G36140,AT4G16890,AT4G14370,AT4G16960"
"GO:MF","GO:0032559","adenyl ribonucleotide binding",2519,662,153,4.13766724102065e-17,0.231117824773414,0.0607383882493053,"AT1G56540,AT1G18390,AT1G63740,AT1G31540,AT1G56140,AT1G72940,AT1G16030,AT1G61360,AT1G03740,AT1G13210,AT1G09970,AT1G74360,AT1G01560,AT1G63750,AT1G59870,AT1G59620,AT1G71697,AT1G74330,AT1G68690,AT1G56510,AT1G56520,AT1G16110,AT1G67470,AT1G73080,AT1G27180,AT1G63860,AT1G70740,AT1G14370,AT1G27770,AT1G72950,AT1G20510,AT1G66090,AT1G34260,AT1G79680,AT1G72700,AT1G53430,AT1G53440,AT1G17750,AT1G67120,AT1G72900,AT1G16130,AT1G72910,AT5G07070,AT5G41180,AT5G57035,AT5G58120,AT5G46510,AT5G45820,AT5G66850,AT5G22690,AT5G18360,AT5G46470,AT5G25930,AT5G46080,AT5G04930,AT5G47850,AT5G39020,AT5G04870,AT5G48380,AT5G36930,AT5G41740,AT5G66210,AT5G01820,AT5G46520,AT5G01950,AT5G20480,AT5G49760,AT5G66900,AT5G47070,AT5G04720,AT5G41550,AT5G11250,AT5G38990,AT5G41750,AT5G53130,AT5G46490,AT3G57760,AT3G14470,AT3G57640,AT3G25610,AT3G25250,AT3G28580,AT3G04220,AT3G57740,AT3G57330,AT3G55950,AT3G09830,AT3G50950,AT3G17700,AT3G04210,AT3G53810,AT3G47570,AT3G08760,AT3G20410,AT3G45640,AT3G28450,AT3G44630,AT3G46930,AT3G44400,AT3G07040,AT3G21070,AT3G08720,AT3G50930,AT3G14050,AT3G16030,AT3G57530,AT2G46620,AT2G46440,AT2G33580,AT2G47680,AT2G13790,AT2G13800,AT2G14050,AT2G19130,AT2G31880,AT2G30040,AT2G41890,AT2G36400,AT2G26080,AT2G39660,AT2G32800,AT2G24610,AT2G05940,AT2G23200,AT2G47060,AT2G22840,AT2G46500,AT4G01010,AT4G19520,AT4G23180,AT4G08500,AT4G00970,AT4G28490,AT4G23190,AT4G36140,AT4G35310,AT4G24970,AT4G16890,AT4G23250,AT4G23220,AT4G02410,AT4G14370,AT4G18700,AT4G18950,AT4G02420,AT4G21390,AT4G37640,AT4G11330,AT4G04570,AT4G23270,AT4G16960,AT4G11470,AT4G29050"
"GO:MF","GO:0030554","adenyl nucleotide binding",2649,662,156,2.06629277168093e-16,0.235649546827795,0.0588901472253681,"AT1G56540,AT1G18390,AT1G63740,AT1G31540,AT1G56140,AT1G72940,AT1G16030,AT1G61360,AT1G03740,AT1G13210,AT1G09970,AT1G74360,AT1G01560,AT1G63750,AT1G09940,AT1G59870,AT1G59620,AT1G71697,AT1G74330,AT1G68690,AT1G56510,AT1G56520,AT1G16110,AT1G67470,AT1G73080,AT1G27180,AT1G63860,AT1G70740,AT1G14370,AT1G27770,AT1G72950,AT1G20510,AT1G66090,AT1G34260,AT1G79680,AT1G72700,AT1G53430,AT1G53440,AT1G17750,AT1G67120,AT1G72900,AT1G16130,AT1G72910,AT5G07070,AT5G41180,AT5G57035,AT5G58120,AT5G46510,AT5G45820,AT5G66850,AT5G22690,AT5G18360,AT5G46470,AT5G25930,AT5G46080,AT5G04930,AT5G47850,AT5G39020,AT5G04870,AT5G48380,AT5G36930,AT5G41740,AT5G66210,AT5G01820,AT5G46520,AT5G01950,AT5G20480,AT5G49760,AT5G66900,AT5G47070,AT5G04720,AT5G41550,AT5G11250,AT5G38990,AT5G41750,AT5G53130,AT5G46490,AT3G57760,AT3G14470,AT3G57640,AT3G25610,AT3G25250,AT3G28580,AT3G04220,AT3G57740,AT3G57330,AT3G55950,AT3G09830,AT3G50950,AT3G17700,AT3G04210,AT3G53810,AT3G47570,AT3G08760,AT3G20410,AT3G45640,AT3G28450,AT3G44630,AT3G46930,AT3G44400,AT3G07040,AT3G21070,AT3G08720,AT3G50930,AT3G14050,AT3G16030,AT3G57530,AT2G46620,AT2G46440,AT2G33580,AT2G47680,AT2G13790,AT2G13800,AT2G14050,AT2G19130,AT2G31880,AT2G30040,AT2G41890,AT2G36400,AT2G26080,AT2G39660,AT2G32800,AT2G24610,AT2G05940,AT2G23200,AT2G47060,AT2G22840,AT2G46500,AT4G01010,AT4G19520,AT4G23180,AT4G08500,AT4G00970,AT4G28490,AT4G23190,AT4G36140,AT4G35310,AT4G24970,AT4G16890,AT4G30210,AT4G23250,AT4G23220,AT4G02410,AT4G14370,AT4G18700,AT4G18950,AT4G02420,AT4G21390,AT4G37640,AT4G11330,AT4G04570,AT4G23270,AT4G16960,AT4G11470,AT4G12720,AT4G29050"
"GO:MF","GO:0032555","purine ribonucleotide binding",2790,662,157,6.42201666894191e-15,0.237160120845921,0.0562724014336918,"AT1G56540,AT1G18390,AT1G63740,AT1G31540,AT1G56140,AT1G72940,AT1G16030,AT1G61360,AT1G03740,AT1G13210,AT1G09970,AT1G74360,AT1G01560,AT1G63750,AT1G59870,AT1G59620,AT1G71697,AT1G74330,AT1G68690,AT1G56510,AT1G56520,AT1G16110,AT1G67470,AT1G73080,AT1G27180,AT1G63860,AT1G70740,AT1G14370,AT1G27770,AT1G72950,AT1G20510,AT1G66090,AT1G34260,AT1G79680,AT1G72700,AT1G53430,AT1G53440,AT1G17750,AT1G67120,AT1G72900,AT1G16130,AT1G72910,AT5G07070,AT5G41180,AT5G57035,AT5G58120,AT5G46510,AT5G45820,AT5G66850,AT5G22690,AT5G18360,AT5G46470,AT5G25930,AT5G46080,AT5G04930,AT5G47850,AT5G47960,AT5G39020,AT5G04870,AT5G48380,AT5G36930,AT5G41740,AT5G66210,AT5G01820,AT5G46520,AT5G01950,AT5G20480,AT5G49760,AT5G66900,AT5G45750,AT5G47070,AT5G04720,AT5G41550,AT5G11250,AT5G38990,AT5G41750,AT5G53130,AT5G46490,AT3G57760,AT3G14470,AT3G57640,AT3G25610,AT3G25250,AT3G28580,AT3G04220,AT3G57740,AT3G57330,AT3G55950,AT3G09830,AT3G50950,AT3G17700,AT3G04210,AT3G53810,AT3G47570,AT3G08760,AT3G20410,AT3G45640,AT3G28450,AT3G44630,AT3G46930,AT3G44400,AT3G07040,AT3G21070,AT3G08720,AT3G50930,AT3G14050,AT3G16030,AT3G57530,AT2G46620,AT2G46440,AT2G33580,AT2G47680,AT2G13790,AT2G13800,AT2G14050,AT2G19130,AT2G31880,AT2G30040,AT2G41890,AT2G36400,AT2G26080,AT2G39660,AT2G32800,AT2G24610,AT2G05940,AT2G23200,AT2G47060,AT2G22840,AT2G46500,AT4G01010,AT4G19520,AT4G23180,AT4G08500,AT4G00970,AT4G28490,AT4G23190,AT4G36140,AT4G35310,AT4G39890,AT4G24970,AT4G16890,AT4G23250,AT4G23220,AT4G02410,AT4G14370,AT4G18700,AT4G18950,AT4G02420,AT4G21390,AT4G37640,AT4G11330,AT4G04570,AT4G23270,AT4G16960,AT4G11470,AT4G34390,AT4G29050"
"GO:MF","GO:0032553","ribonucleotide binding",2814,662,158,6.42201666894191e-15,0.238670694864048,0.0561478322672352,"AT1G56540,AT1G18390,AT1G63740,AT1G31540,AT1G56140,AT1G72940,AT1G16030,AT1G61360,AT1G03740,AT1G13210,AT1G09970,AT1G74360,AT1G01560,AT1G63750,AT1G59870,AT1G59620,AT1G71697,AT1G74330,AT1G68690,AT1G56510,AT1G56520,AT1G16110,AT1G67470,AT1G73080,AT1G27180,AT1G63860,AT1G70740,AT1G14370,AT1G27770,AT1G72950,AT1G20510,AT1G66090,AT1G34260,AT1G79680,AT1G72700,AT1G53430,AT1G53440,AT1G17750,AT1G67120,AT1G72900,AT1G16130,AT1G72910,AT5G07070,AT5G41180,AT5G57035,AT5G58120,AT5G46510,AT5G45820,AT5G66850,AT5G22690,AT5G18360,AT5G46470,AT5G25930,AT5G46080,AT5G04930,AT5G47850,AT5G47960,AT5G39020,AT5G04870,AT5G48380,AT5G36930,AT5G41740,AT5G66210,AT5G01820,AT5G46520,AT5G01950,AT5G20480,AT5G49760,AT5G66900,AT5G45750,AT5G47070,AT5G04720,AT5G41550,AT5G11250,AT5G38990,AT5G41750,AT5G53130,AT5G46490,AT3G57760,AT3G14470,AT3G57640,AT3G25610,AT3G25250,AT3G28580,AT3G04220,AT3G57740,AT3G57330,AT3G55950,AT3G09830,AT3G50950,AT3G17700,AT3G04210,AT3G53810,AT3G47570,AT3G08760,AT3G20410,AT3G45640,AT3G28450,AT3G44630,AT3G46930,AT3G44400,AT3G07040,AT3G21070,AT3G08720,AT3G50930,AT3G14050,AT3G16030,AT3G57530,AT2G46620,AT2G46440,AT2G33580,AT2G47680,AT2G13790,AT2G13800,AT2G14050,AT2G19130,AT2G31880,AT2G30040,AT2G41890,AT2G36400,AT2G26080,AT2G39660,AT2G32800,AT2G24610,AT2G05940,AT2G23200,AT2G47060,AT2G22840,AT2G46500,AT4G01010,AT4G19520,AT4G23180,AT4G08500,AT4G00970,AT4G28490,AT4G23190,AT4G36140,AT4G35310,AT4G39890,AT4G24970,AT4G16890,AT4G30210,AT4G23250,AT4G23220,AT4G02410,AT4G14370,AT4G18700,AT4G18950,AT4G02420,AT4G21390,AT4G37640,AT4G11330,AT4G04570,AT4G23270,AT4G16960,AT4G11470,AT4G34390,AT4G29050"
"GO:MF","GO:0097367","carbohydrate derivative binding",2856,662,159,8.47102799601602e-15,0.240181268882175,0.055672268907563,"AT1G56540,AT1G18390,AT1G63740,AT1G31540,AT1G56140,AT1G72940,AT1G16030,AT1G78850,AT1G61360,AT1G03740,AT1G13210,AT1G09970,AT1G74360,AT1G01560,AT1G63750,AT1G59870,AT1G59620,AT1G71697,AT1G74330,AT1G68690,AT1G56510,AT1G56520,AT1G16110,AT1G67470,AT1G73080,AT1G27180,AT1G63860,AT1G70740,AT1G14370,AT1G27770,AT1G72950,AT1G20510,AT1G66090,AT1G34260,AT1G79680,AT1G72700,AT1G53430,AT1G53440,AT1G17750,AT1G67120,AT1G72900,AT1G16130,AT1G72910,AT5G07070,AT5G41180,AT5G57035,AT5G58120,AT5G46510,AT5G45820,AT5G66850,AT5G22690,AT5G18360,AT5G46470,AT5G25930,AT5G46080,AT5G04930,AT5G47850,AT5G47960,AT5G39020,AT5G04870,AT5G48380,AT5G36930,AT5G41740,AT5G66210,AT5G01820,AT5G46520,AT5G01950,AT5G20480,AT5G49760,AT5G66900,AT5G45750,AT5G47070,AT5G04720,AT5G41550,AT5G11250,AT5G38990,AT5G41750,AT5G53130,AT5G46490,AT3G57760,AT3G14470,AT3G57640,AT3G25610,AT3G25250,AT3G28580,AT3G04220,AT3G57740,AT3G57330,AT3G55950,AT3G09830,AT3G50950,AT3G17700,AT3G04210,AT3G53810,AT3G47570,AT3G08760,AT3G20410,AT3G45640,AT3G28450,AT3G44630,AT3G46930,AT3G44400,AT3G07040,AT3G21070,AT3G08720,AT3G50930,AT3G14050,AT3G16030,AT3G57530,AT2G46620,AT2G46440,AT2G33580,AT2G47680,AT2G13790,AT2G13800,AT2G14050,AT2G19130,AT2G31880,AT2G30040,AT2G41890,AT2G36400,AT2G26080,AT2G39660,AT2G32800,AT2G24610,AT2G05940,AT2G23200,AT2G47060,AT2G22840,AT2G46500,AT4G01010,AT4G19520,AT4G23180,AT4G08500,AT4G00970,AT4G28490,AT4G23190,AT4G36140,AT4G35310,AT4G39890,AT4G24970,AT4G16890,AT4G30210,AT4G23250,AT4G23220,AT4G02410,AT4G14370,AT4G18700,AT4G18950,AT4G02420,AT4G21390,AT4G37640,AT4G11330,AT4G04570,AT4G23270,AT4G16960,AT4G11470,AT4G34390,AT4G29050"
"GO:MF","GO:0004672","protein kinase activity",1104,662,85,1.1028289212989e-14,0.128398791540786,0.0769927536231884,"AT1G18390,AT1G16090,AT1G56140,AT1G61360,AT1G03740,AT1G09970,AT1G74360,AT1G01560,AT1G74330,AT1G68690,AT1G16110,AT1G67470,AT1G73080,AT1G70740,AT1G14370,AT1G79680,AT1G53430,AT1G53440,AT1G17750,AT1G16130,AT5G07070,AT5G41180,AT5G57035,AT5G45820,AT5G66850,AT5G25930,AT5G46080,AT5G47850,AT5G39020,AT5G04870,AT5G48380,AT5G66210,AT5G01820,AT5G01950,AT5G20480,AT5G49760,AT5G47070,AT5G38990,AT3G57760,AT3G57640,AT3G25250,AT3G57740,AT3G55950,AT3G09830,AT3G53810,AT3G47570,AT3G08760,AT3G20410,AT3G45640,AT3G28450,AT3G46930,AT3G08720,AT3G16030,AT3G57530,AT2G33580,AT2G13790,AT2G13800,AT2G19130,AT2G31880,AT2G30040,AT2G41890,AT2G39660,AT2G32800,AT2G05940,AT2G23200,AT2G47060,AT2G46500,AT4G23180,AT4G08500,AT4G00970,AT4G28490,AT4G23190,AT4G35310,AT4G23250,AT4G23220,AT4G02410,AT4G18700,AT4G18950,AT4G02420,AT4G21390,AT4G11330,AT4G04570,AT4G23270,AT4G11470,AT4G29050"
"GO:MF","GO:0043168","anion binding",3218,662,172,1.15592634368001e-14,0.259818731117825,0.0534493474207582,"AT1G56540,AT1G18390,AT1G63740,AT1G31540,AT1G56140,AT1G72940,AT1G16030,AT1G61360,AT1G03740,AT1G13210,AT1G09970,AT1G74360,AT1G01560,AT1G63750,AT1G59870,AT1G59620,AT1G71697,AT1G74330,AT1G68690,AT1G56510,AT1G56520,AT1G16110,AT1G67470,AT1G73080,AT1G27180,AT1G63860,AT1G70740,AT1G14370,AT1G07000,AT1G27770,AT1G72950,AT1G20510,AT1G66090,AT1G30730,AT1G34260,AT1G79680,AT1G72700,AT1G53430,AT1G53440,AT1G17750,AT1G67120,AT1G72470,AT1G72900,AT1G16130,AT1G72910,AT5G07070,AT5G45110,AT5G41180,AT5G57035,AT5G58120,AT5G52340,AT5G46510,AT5G45820,AT5G66850,AT5G22690,AT5G18360,AT5G46470,AT5G25930,AT5G46080,AT5G04930,AT5G47850,AT5G47960,AT5G39020,AT5G04870,AT5G48380,AT5G36930,AT5G41740,AT5G66210,AT5G01820,AT5G46520,AT5G01950,AT5G20480,AT5G49760,AT5G66900,AT5G45750,AT5G47070,AT5G04720,AT5G41550,AT5G11250,AT5G38990,AT5G41750,AT5G58430,AT5G53130,AT5G46490,AT3G09520,AT3G57760,AT3G14470,AT3G57640,AT3G25610,AT3G25250,AT3G28580,AT3G04220,AT3G57740,AT3G57330,AT3G55950,AT3G09830,AT3G50950,AT3G17700,AT3G04210,AT3G53810,AT3G47570,AT3G08760,AT3G20410,AT3G45640,AT3G28450,AT3G44630,AT3G46930,AT3G44400,AT3G07040,AT3G21070,AT3G08720,AT3G50930,AT3G14050,AT3G16030,AT3G57530,AT2G46620,AT2G47730,AT2G46440,AT2G33580,AT2G47680,AT2G13790,AT2G13800,AT2G14050,AT2G19130,AT2G31880,AT2G30040,AT2G41890,AT2G36400,AT2G29720,AT2G19500,AT2G26080,AT2G39660,AT2G32800,AT2G24610,AT2G05940,AT2G23200,AT2G47060,AT2G22840,AT2G46500,AT4G01010,AT4G19520,AT4G23180,AT4G08500,AT4G00970,AT4G28490,AT4G23190,AT4G11280,AT4G36140,AT4G35310,AT4G39890,AT4G20830,AT4G08040,AT4G11850,AT4G24970,AT4G16890,AT4G30210,AT4G23250,AT4G23220,AT4G02410,AT4G14370,AT4G18700,AT4G18950,AT4G02420,AT4G21390,AT4G37640,AT4G11330,AT4G04570,AT4G23270,AT4G16960,AT4G11470,AT4G34390,AT4G29050"
