"","input_number","input","target_number","target","name","description","namespace"
"415",415,"AT5G67450","415.1","AT5G67450","ZF1","zinc-finger protein 1 [Source:NCBI gene (formerly Entrezgene);Acc:836881]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"416",416,"AT5G57110","416.1","AT5G57110","ACA8","autoinhibited Ca2+ -ATPase [Source:NCBI gene (formerly Entrezgene);Acc:835815]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"417",417,"AT5G06390","417.1","AT5G06390","FLA17","FASCICLIN-like arabinogalactan protein 17 [Source:NCBI gene (formerly Entrezgene);Acc:830527]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"418",418,"AT5G58250","418.1","AT5G58250","EMB3143","YCF54 [Source:NCBI gene (formerly Entrezgene);Acc:835937]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"419",419,"AT5G16030","419.1","AT5G16030","AT5G16030","mental retardation GTPase activating protein [Source:NCBI gene (formerly Entrezgene);Acc:831460]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"420",420,"AT5G16390","420.1","AT5G16390","CAC1","chloroplastic acetylcoenzyme A carboxylase 1 [Source:NCBI gene (formerly Entrezgene);Acc:831500]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"421",421,"AT5G57035","421.1","AT5G57035","AT5G57035","U-box domain-containing protein kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:835807]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"422",422,"AT5G43380","422.1","AT5G43380","TOPP6","type one serine/threonine protein phosphatase 6 [Source:NCBI gene (formerly Entrezgene);Acc:834356]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"423",423,"AT5G65020","423.1","AT5G65020","ANNAT2","annexin 2 [Source:NCBI gene (formerly Entrezgene);Acc:836626]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"424",424,"AT5G58120","424.1","AT5G58120","AT5G58120","Disease resistance protein (TIR-NBS-LRR class) family [Source:NCBI gene (formerly Entrezgene);Acc:835924]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"425",425,"AT5G18470","425.1","AT5G18470","AT5G18470","Curculin-like (mannose-binding) lectin family protein [Source:NCBI gene (formerly Entrezgene);Acc:831965]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"426",426,"AT5G11650","426.1","AT5G11650","AT5G11650","alpha/beta-Hydrolases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:831037]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"427",427,"AT5G42830","427.1","AT5G42830","AT5G42830","HXXXD-type acyl-transferase family protein [Source:NCBI gene (formerly Entrezgene);Acc:834294]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"428",428,"AT5G21430","428.1","AT5G21430","NdhU","Chaperone DnaJ-domain superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:832247]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"429",429,"AT5G24390","429.1","AT5G24390","AT5G24390","Ypt/Rab-GAP domain of gyp1p superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:832510]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"430",430,"AT5G06750","430.1","AT5G06750","AT5G06750","Protein phosphatase 2C family protein [Source:NCBI gene (formerly Entrezgene);Acc:830564]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"431",431,"AT5G05730","431.1","AT5G05730","ASA1","anthranilate synthase alpha subunit 1 [Source:NCBI gene (formerly Entrezgene);Acc:830457]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"432",432,"AT5G44070","432.1","AT5G44070","CAD1","phytochelatin synthase 1 (PCS1) [Source:NCBI gene (formerly Entrezgene);Acc:834430]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"433",433,"AT5G01620","433.1","AT5G01620","TBL35","TRICHOME BIREFRINGENCE-LIKE 35 [Source:NCBI gene (formerly Entrezgene);Acc:831716]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"434",434,"AT5G19210","434.1","AT5G19210","AT5G19210","P-loop containing nucleoside triphosphate hydrolases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:832041]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"435",435,"AT5G25460","435.1","AT5G25460","DGR2","transmembrane protein, putative (Protein of unknown function, DUF642) [Source:NCBI gene (formerly Entrezgene);Acc:832620]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"436",436,"AT5G15870","436.1","AT5G15870","AT5G15870","glycosyl hydrolase family 81 protein [Source:NCBI gene (formerly Entrezgene);Acc:831444]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"437",437,"AT5G57010","437.1","AT5G57010","AT5G57010","calmodulin-binding family protein [Source:NCBI gene (formerly Entrezgene);Acc:835803]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"438",438,"AT5G58530","438.1","AT5G58530","AT5G58530","Glutaredoxin family protein [Source:NCBI gene (formerly Entrezgene);Acc:835966]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"439",439,"AT5G57340","439.1","AT5G57340","AT5G57340","ras guanine nucleotide exchange factor Q-like protein [Source:NCBI gene (formerly Entrezgene);Acc:835839]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"440",440,"AT5G66920","440.1","AT5G66920","sks17","SKU5 similar 17 [Source:NCBI gene (formerly Entrezgene);Acc:836826]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"441",441,"AT5G64810","441.1","AT5G64810","WRKY51","WRKY DNA-binding protein 51 [Source:NCBI gene (formerly Entrezgene);Acc:836602]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"442",442,"AT5G65170","442.1","AT5G65170","AT5G65170","VQ motif-containing protein [Source:NCBI gene (formerly Entrezgene);Acc:836641]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"443",443,"AT5G64780","443.1","AT5G64780","AT5G64780","holocarboxylase synthetase [Source:NCBI gene (formerly Entrezgene);Acc:836599]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"444",444,"AT5G60930","444.1","AT5G60930","AT5G60930","P-loop containing nucleoside triphosphate hydrolases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:836214]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"445",445,"AT5G26731","445.1","AT5G26731","AT5G26731","None","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"446",446,"AT5G51590","446.1","AT5G51590","AT5G51590","AT hook motif DNA-binding family protein [Source:NCBI gene (formerly Entrezgene);Acc:835233]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"447",447,"AT5G62570","447.1","AT5G62570","AT5G62570","Calmodulin binding protein-like protein [Source:NCBI gene (formerly Entrezgene);Acc:836377]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"448",448,"AT5G23280","448.1","AT5G23280","AT5G23280","TCP family transcription factor [Source:NCBI gene (formerly Entrezgene);Acc:832392]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"449",449,"AT5G14920","449.1","AT5G14920","AT5G14920","Gibberellin-regulated family protein [Source:NCBI gene (formerly Entrezgene);Acc:831344]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"450",450,"AT5G46510","450.1","AT5G46510","AT5G46510","Disease resistance protein (TIR-NBS-LRR class) family [Source:NCBI gene (formerly Entrezgene);Acc:834694]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"451",451,"AT5G41920","451.1","AT5G41920","AT5G41920","GRAS family transcription factor [Source:NCBI gene (formerly Entrezgene);Acc:834197]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"452",452,"AT5G40760","452.1","AT5G40760","G6PD6","glucose-6-phosphate dehydrogenase 6 [Source:NCBI gene (formerly Entrezgene);Acc:834076]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"453",453,"AT5G08310","453.1","AT5G08310","AT5G08310","Tetratricopeptide repeat (TPR)-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:830727]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"454",454,"AT5G04190","454.1","AT5G04190","PKS4","phytochrome kinase substrate 4 [Source:NCBI gene (formerly Entrezgene);Acc:830297]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"455",455,"AT5G54720","455.1","AT5G54720","AT5G54720","Ankyrin repeat family protein [Source:NCBI gene (formerly Entrezgene);Acc:835561]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"456",456,"AT5G56960","456.1","AT5G56960","AT5G56960","basic helix-loop-helix (bHLH) DNA-binding family protein [Source:NCBI gene (formerly Entrezgene);Acc:835798]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"457",457,"AT5G18080","457.1","AT5G18080","SAUR24","SAUR-like auxin-responsive protein family [Source:NCBI gene (formerly Entrezgene);Acc:28721172]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"458",458,"AT5G37070","458.1","AT5G37070","AT5G37070","None","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"459",459,"AT5G52800","459.1","AT5G52800","AT5G52800","DNA primase [Source:NCBI gene (formerly Entrezgene);Acc:835357]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"460",460,"AT5G49700","460.1","AT5G49700","AT5G49700","Putative AT-hook DNA-binding family protein [Source:NCBI gene (formerly Entrezgene);Acc:835033]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"461",461,"AT5G45510","461.1","AT5G45510","AT5G45510","Leucine-rich repeat (LRR) family protein [Source:NCBI gene (formerly Entrezgene);Acc:834587]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"462",462,"AT5G03720","462.1","AT5G03720","HSFA3","heat shock transcription factor A3 [Source:NCBI gene (formerly Entrezgene);Acc:831749]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"463",463,"AT5G65740","463.1","AT5G65740","AT5G65740","zinc ion binding protein [Source:NCBI gene (formerly Entrezgene);Acc:836703]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"464",464,"AT5G35735","464.1","AT5G35735","AT5G35735","Auxin-responsive family protein [Source:NCBI gene (formerly Entrezgene);Acc:833550]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"465",465,"AT5G39670","465.1","AT5G39670","AT5G39670","Calcium-binding EF-hand family protein [Source:NCBI gene (formerly Entrezgene);Acc:833963]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"466",466,"AT5G51370","466.1","AT5G51370","AT5G51370","RNI-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:835211]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"467",467,"AT5G22520","467.1","AT5G22520","AT5G22520","None","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"468",468,"AT5G42050","468.1","AT5G42050","AT5G42050","DCD (Development and Cell Death) domain protein [Source:NCBI gene (formerly Entrezgene);Acc:834210]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"469",469,"AT5G67070","469.1","AT5G67070","RALFL34","ralf-like 34 [Source:NCBI gene (formerly Entrezgene);Acc:836842]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"470",470,"AT5G23870","470.1","AT5G23870","AT5G23870","Pectinacetylesterase family protein [Source:NCBI gene (formerly Entrezgene);Acc:832452]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"471",471,"AT5G24810","471.1","AT5G24810","AT5G24810","ABC1 family protein [Source:NCBI gene (formerly Entrezgene);Acc:832550]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"472",472,"AT5G43270","472.1","AT5G43270","SPL2","squamosa promoter binding protein-like 2 [Source:NCBI gene (formerly Entrezgene);Acc:834345]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"473",473,"AT5G57800","473.1","AT5G57800","CER3","Fatty acid hydroxylase superfamily [Source:NCBI gene (formerly Entrezgene);Acc:835889]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"474",474,"AT5G40230","474.1","AT5G40230","UMAMIT37","nodulin MtN21 /EamA-like transporter family protein [Source:NCBI gene (formerly Entrezgene);Acc:834021]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"475",475,"AT5G48530","475.1","AT5G48530","AT5G48530","None","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"476",476,"AT5G19780","476.1","AT5G19780","TUA5","tubulin alpha-5 [Source:NCBI gene (formerly Entrezgene);Acc:832098]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"477",477,"AT5G03120","477.1","AT5G03120","AT5G03120","transmembrane protein [Source:NCBI gene (formerly Entrezgene);Acc:831807]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"478",478,"AT5G06240","478.1","AT5G06240","emb2735","embryo defective 2735 [Source:NCBI gene (formerly Entrezgene);Acc:830511]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"479",479,"AT5G62840","479.1","AT5G62840","AT5G62840","Phosphoglycerate mutase family protein [Source:NCBI gene (formerly Entrezgene);Acc:836405]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"480",480,"AT5G66590","480.1","AT5G66590","AT5G66590","CAP (Cysteine-rich secretory proteins, Antigen 5, and Pathosis-related 1 protein) superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:836791]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"481",481,"AT5G48540","481.1","AT5G48540","AT5G48540","receptor-like protein kinase-related family protein [Source:NCBI gene (formerly Entrezgene);Acc:834910]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"482",482,"AT5G16000","482.1","AT5G16000","NIK1","NSP-interacting kinase 1 [Source:NCBI gene (formerly Entrezgene);Acc:831457]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"483",483,"AT5G59030","483.1","AT5G59030","COPT1","copper transporter 1 [Source:NCBI gene (formerly Entrezgene);Acc:836020]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"484",484,"AT5G18360","484.1","AT5G18360","AT5G18360","Disease resistance protein (TIR-NBS-LRR class) family [Source:NCBI gene (formerly Entrezgene);Acc:831954]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"485",485,"AT5G58900","485.1","AT5G58900","AT5G58900","Homeodomain-like transcriptional regulator [Source:NCBI gene (formerly Entrezgene);Acc:836007]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"486",486,"AT5G63310","486.1","AT5G63310","NDPK2","nucleoside diphosphate kinase 2 [Source:NCBI gene (formerly Entrezgene);Acc:836451]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"487",487,"AT5G15230","487.1","AT5G15230","GASA4","GAST1 protein homolog 4 [Source:NCBI gene (formerly Entrezgene);Acc:831375]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"488",488,"AT5G41761","488.1","AT5G41761","AT5G41761","None","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"489",489,"AT5G44990","489.1","AT5G44990","AT5G44990","Glutathione S-transferase family protein [Source:NCBI gene (formerly Entrezgene);Acc:834530]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"490",490,"AT5G26160","490.1","AT5G26160","AT5G26160","light-independent protochlorophyllide reductase subunit [Source:NCBI gene (formerly Entrezgene);Acc:832685]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"491",491,"AT5G42570","491.1","AT5G42570","AT5G42570","B-cell receptor-associated 31-like protein [Source:NCBI gene (formerly Entrezgene);Acc:834264]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"492",492,"AT5G46910","492.1","AT5G46910","AT5G46910","Transcription factor jumonji (jmj) family protein / zinc finger (C5HC2 type) family protein [Source:NCBI gene (formerly Entrezgene);Acc:834736]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"493",493,"AT5G65810","493.1","AT5G65810","CGR3","transmembrane protein [Source:NCBI gene (formerly Entrezgene);Acc:836710]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"494",494,"AT5G57830","494.1","AT5G57830","AT5G57830","zein-binding protein (Protein of unknown function, DUF593) [Source:NCBI gene (formerly Entrezgene);Acc:835893]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"495",495,"AT5G54780","495.1","AT5G54780","AT5G54780","Ypt/Rab-GAP domain of gyp1p superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:835568]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"496",496,"AT5G52820","496.1","AT5G52820","AT5G52820","WD-40 repeat family protein / notchless protein [Source:NCBI gene (formerly Entrezgene);Acc:835359]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"497",497,"AT5G64640","497.1","AT5G64640","AT5G64640","Plant invertase/pectin methylesterase inhibitor superfamily [Source:NCBI gene (formerly Entrezgene);Acc:836585]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"498",498,"AT5G43870","498.1","AT5G43870","AT5G43870","auxin canalization protein (DUF828) [Source:NCBI gene (formerly Entrezgene);Acc:834409]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"499",499,"AT5G45040","499.1","AT5G45040","CYTC6A","Cytochrome c [Source:NCBI gene (formerly Entrezgene);Acc:834535]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"500",500,"AT5G45500","500.1","AT5G45500","AT5G45500","RNI-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:834586]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"501",501,"AT5G15210","501.1","AT5G15210","HB30","homeobox protein 30 [Source:NCBI gene (formerly Entrezgene);Acc:831373]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"502",502,"AT5G36120","502.1","AT5G36120","CCB3","cofactor assembly, complex C (B6F) [Source:NCBI gene (formerly Entrezgene);Acc:833608]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"503",503,"AT5G52760","503.1","AT5G52760","AT5G52760","Copper transport protein family [Source:NCBI gene (formerly Entrezgene);Acc:835353]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"504",504,"AT5G25930","504.1","AT5G25930","AT5G25930","kinase family with leucine-rich repeat domain-containing protein [Source:NCBI gene (formerly Entrezgene);Acc:832662]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"505",505,"AT5G46080","505.1","AT5G46080","AT5G46080","Protein kinase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:834649]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"506",506,"AT5G41160","506.1","AT5G41160","PUP12","purine permease 12 [Source:NCBI gene (formerly Entrezgene);Acc:834118]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
